net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime
alexnet,transfer,classify,0.001,3,VSD,19,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,17,absent,0,0,,,,
alexnet,transfer,classify,0.001,3,VSD,2,both,587,655,0.8961832061068702,,,
alexnet,transfer,classify,0.001,3,VSD,1,both,1207,1233,0.9789132197891321,,,
alexnet,transfer,classify,0.001,3,VSD,5,both,106,127,0.8346456692913385,,,
alexnet,transfer,classify,0.001,3,VSD,3,both,315,355,0.8873239436619719,,,
alexnet,transfer,classify,0.001,3,VSD,7,both,47,56,0.8392857142857143,,,
alexnet,transfer,classify,0.001,3,VSD,10,both,24,29,0.8275862068965517,,,
alexnet,transfer,classify,0.001,3,VSD,4,both,181,211,0.8578199052132701,,,
alexnet,transfer,classify,0.001,3,VSD,6,both,70,84,0.8333333333333334,,,
alexnet,transfer,classify,0.001,3,VSD,11,both,13,20,0.65,,,
alexnet,transfer,classify,0.001,3,VSD,13,both,4,5,0.8,,,
alexnet,transfer,classify,0.001,3,VSD,9,both,23,27,0.8518518518518519,,,
alexnet,transfer,classify,0.001,3,VSD,14,both,5,5,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,8,both,38,43,0.8837209302325582,,,
alexnet,transfer,classify,0.001,3,VSD,20,both,3,3,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,12,both,10,11,0.9090909090909091,,,
alexnet,transfer,classify,0.001,3,VSD,18,both,2,4,0.5,,,
alexnet,transfer,classify,0.001,3,VSD,16,both,4,6,0.6666666666666666,,,
alexnet,transfer,classify,0.001,3,VSD,22,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,15,both,2,3,0.6666666666666666,,,
alexnet,transfer,classify,0.001,3,VSD,42,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,21,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,19,both,2,3,0.6666666666666666,,,
alexnet,transfer,classify,0.001,3,VSD,17,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,2,present,22,56,0.39285714285714285,,,
alexnet,transfer,classify,0.001,4,VSD,1,present,21,32,0.65625,,,
alexnet,transfer,classify,0.001,4,VSD,5,present,18,35,0.5142857142857142,,,
alexnet,transfer,classify,0.001,4,VSD,3,present,23,44,0.5227272727272727,,,
alexnet,transfer,classify,0.001,4,VSD,7,present,12,19,0.631578947368421,,,
alexnet,transfer,classify,0.001,4,VSD,10,present,2,7,0.2857142857142857,,,
alexnet,transfer,classify,0.001,4,VSD,4,present,26,47,0.5531914893617021,,,
alexnet,transfer,classify,0.001,4,VSD,6,present,16,26,0.6153846153846154,,,
alexnet,transfer,classify,0.001,4,VSD,11,present,5,10,0.5,,,
alexnet,transfer,classify,0.001,4,VSD,13,present,1,2,0.5,,,
alexnet,transfer,classify,0.001,4,VSD,9,present,7,8,0.875,,,
alexnet,transfer,classify,0.001,4,VSD,14,present,0,0,,,,
alexnet,transfer,classify,0.001,4,VSD,8,present,8,14,0.5714285714285714,,,
alexnet,transfer,classify,0.001,4,VSD,20,present,1,1,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,12,present,2,3,0.6666666666666666,,,
alexnet,transfer,classify,0.001,4,VSD,18,present,0,2,0.0,,,
alexnet,transfer,classify,0.001,4,VSD,16,present,0,1,0.0,,,
alexnet,transfer,classify,0.001,4,VSD,22,present,0,0,,,,
alexnet,transfer,classify,0.001,4,VSD,15,present,0,1,0.0,,,
alexnet,transfer,classify,0.001,4,VSD,42,present,0,0,,,,
alexnet,transfer,classify,0.001,4,VSD,21,present,1,1,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,19,present,0,1,0.0,,,
alexnet,transfer,classify,0.001,4,VSD,17,present,1,1,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,2,absent,570,599,0.9515859766277128,,,
alexnet,transfer,classify,0.001,4,VSD,1,absent,1183,1201,0.9850124895920067,,,
alexnet,transfer,classify,0.001,4,VSD,5,absent,87,92,0.9456521739130435,,,
alexnet,transfer,classify,0.001,4,VSD,3,absent,293,311,0.9421221864951769,,,
alexnet,transfer,classify,0.001,4,VSD,7,absent,35,37,0.9459459459459459,,,
alexnet,transfer,classify,0.001,4,VSD,10,absent,22,22,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,4,absent,159,164,0.9695121951219512,,,
alexnet,transfer,classify,0.001,4,VSD,6,absent,55,58,0.9482758620689655,,,
alexnet,transfer,classify,0.001,4,VSD,11,absent,10,10,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,13,absent,3,3,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,9,absent,18,19,0.9473684210526315,,,
alexnet,transfer,classify,0.001,4,VSD,14,absent,5,5,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,8,absent,28,29,0.9655172413793104,,,
alexnet,transfer,classify,0.001,4,VSD,20,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,12,absent,8,8,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,18,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,16,absent,4,5,0.8,,,
alexnet,transfer,classify,0.001,4,VSD,22,absent,1,1,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,15,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,42,absent,1,1,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,21,absent,0,0,,,,
alexnet,transfer,classify,0.001,4,VSD,19,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,17,absent,0,0,,,,
alexnet,transfer,classify,0.001,4,VSD,2,both,592,655,0.9038167938931297,,,
alexnet,transfer,classify,0.001,4,VSD,1,both,1204,1233,0.9764801297648013,,,
alexnet,transfer,classify,0.001,4,VSD,5,both,105,127,0.8267716535433071,,,
alexnet,transfer,classify,0.001,4,VSD,3,both,316,355,0.8901408450704226,,,
alexnet,transfer,classify,0.001,4,VSD,7,both,47,56,0.8392857142857143,,,
alexnet,transfer,classify,0.001,4,VSD,10,both,24,29,0.8275862068965517,,,
alexnet,transfer,classify,0.001,4,VSD,4,both,185,211,0.8767772511848341,,,
alexnet,transfer,classify,0.001,4,VSD,6,both,71,84,0.8452380952380952,,,
alexnet,transfer,classify,0.001,4,VSD,11,both,15,20,0.75,,,
alexnet,transfer,classify,0.001,4,VSD,13,both,4,5,0.8,,,
alexnet,transfer,classify,0.001,4,VSD,9,both,25,27,0.9259259259259259,,,
alexnet,transfer,classify,0.001,4,VSD,14,both,5,5,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,8,both,36,43,0.8372093023255814,,,
alexnet,transfer,classify,0.001,4,VSD,20,both,3,3,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,12,both,10,11,0.9090909090909091,,,
alexnet,transfer,classify,0.001,4,VSD,18,both,2,4,0.5,,,
alexnet,transfer,classify,0.001,4,VSD,16,both,4,6,0.6666666666666666,,,
alexnet,transfer,classify,0.001,4,VSD,22,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,15,both,2,3,0.6666666666666666,,,
alexnet,transfer,classify,0.001,4,VSD,42,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,21,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,4,VSD,19,both,2,3,0.6666666666666666,,,
alexnet,transfer,classify,0.001,4,VSD,17,both,1,1,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,2,present,24,56,0.42857142857142855,,,
VGG16,transfer,classify,0.001,1,VSD,1,present,23,32,0.71875,,,
VGG16,transfer,classify,0.001,1,VSD,5,present,18,35,0.5142857142857142,,,
VGG16,transfer,classify,0.001,1,VSD,3,present,23,44,0.5227272727272727,,,
VGG16,transfer,classify,0.001,1,VSD,7,present,15,19,0.7894736842105263,,,
VGG16,transfer,classify,0.001,1,VSD,10,present,4,7,0.5714285714285714,,,
VGG16,transfer,classify,0.001,1,VSD,4,present,26,47,0.5531914893617021,,,
VGG16,transfer,classify,0.001,1,VSD,6,present,15,26,0.5769230769230769,,,
VGG16,transfer,classify,0.001,1,VSD,11,present,4,10,0.4,,,
VGG16,transfer,classify,0.001,1,VSD,13,present,1,2,0.5,,,
VGG16,transfer,classify,0.001,1,VSD,9,present,5,8,0.625,,,
VGG16,transfer,classify,0.001,1,VSD,14,present,0,0,,,,
VGG16,transfer,classify,0.001,1,VSD,8,present,12,14,0.8571428571428571,,,
VGG16,transfer,classify,0.001,1,VSD,20,present,1,1,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,12,present,2,3,0.6666666666666666,,,
VGG16,transfer,classify,0.001,1,VSD,18,present,1,2,0.5,,,
VGG16,transfer,classify,0.001,1,VSD,16,present,0,1,0.0,,,
VGG16,transfer,classify,0.001,1,VSD,22,present,0,0,,,,
VGG16,transfer,classify,0.001,1,VSD,15,present,0,1,0.0,,,
VGG16,transfer,classify,0.001,1,VSD,42,present,0,0,,,,
VGG16,transfer,classify,0.001,1,VSD,21,present,1,1,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,19,present,0,1,0.0,,,
VGG16,transfer,classify,0.001,1,VSD,17,present,1,1,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,2,absent,576,599,0.9616026711185309,,,
VGG16,transfer,classify,0.001,1,VSD,1,absent,1186,1201,0.9875104079933389,,,
VGG16,transfer,classify,0.001,1,VSD,5,absent,86,92,0.9347826086956522,,,
VGG16,transfer,classify,0.001,1,VSD,3,absent,296,311,0.9517684887459807,,,
VGG16,transfer,classify,0.001,1,VSD,7,absent,33,37,0.8918918918918919,,,
VGG16,transfer,classify,0.001,1,VSD,10,absent,22,22,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,4,absent,160,164,0.975609756097561,,,
VGG16,transfer,classify,0.001,1,VSD,6,absent,57,58,0.9827586206896551,,,
VGG16,transfer,classify,0.001,1,VSD,11,absent,7,10,0.7,,,
VGG16,transfer,classify,0.001,1,VSD,13,absent,3,3,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,9,absent,19,19,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,14,absent,5,5,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,8,absent,29,29,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,20,absent,2,2,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,12,absent,8,8,1.0,,,
