step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
264,1.6388994455337524,,,,,8,CORnet_Z,transfer,classify,CE_random
265,2.304628610610962,,,,,8,CORnet_Z,transfer,classify,CE_random
266,2.1086721420288086,,,,,8,CORnet_Z,transfer,classify,CE_random
267,2.11110520362854,,,,,8,CORnet_Z,transfer,classify,CE_random
268,2.345409631729126,,,,,8,CORnet_Z,transfer,classify,CE_random
269,2.53955602645874,,,,,8,CORnet_Z,transfer,classify,CE_random
270,2.3073112964630127,,,,,8,CORnet_Z,transfer,classify,CE_random
271,2.1805963516235347,,,,,8,CORnet_Z,transfer,classify,CE_random
272,2.3687114715576167,,,,,8,CORnet_Z,transfer,classify,CE_random
273,1.9729048013687132,,,,,8,CORnet_Z,transfer,classify,CE_random
274,2.354060173034668,,,,,8,CORnet_Z,transfer,classify,CE_random
275,2.0068588256835938,,,,,8,CORnet_Z,transfer,classify,CE_random
276,2.5243465900421143,,,,,8,CORnet_Z,transfer,classify,CE_random
277,2.215852975845337,,,,,8,CORnet_Z,transfer,classify,CE_random
278,2.2378780841827397,,,,,8,CORnet_Z,transfer,classify,CE_random
279,2.45178771018982,,,,,8,CORnet_Z,transfer,classify,CE_random
280,1.7545257806777954,,,,,8,CORnet_Z,transfer,classify,CE_random
281,2.240583896636963,,,,,8,CORnet_Z,transfer,classify,CE_random
282,2.5350117683410645,,,,,8,CORnet_Z,transfer,classify,CE_random
283,2.19964337348938,,,,,8,CORnet_Z,transfer,classify,CE_random
284,1.6246318817138672,,,,,8,CORnet_Z,transfer,classify,CE_random
285,2.517284154891968,,,,,8,CORnet_Z,transfer,classify,CE_random
286,1.967733383178711,,,,,8,CORnet_Z,transfer,classify,CE_random
287,1.931254267692566,,,,,8,CORnet_Z,transfer,classify,CE_random
288,2.1450750827789307,,,,,8,CORnet_Z,transfer,classify,CE_random
289,1.8052737712860107,,,,,8,CORnet_Z,transfer,classify,CE_random
290,2.072866439819336,,,,,8,CORnet_Z,transfer,classify,CE_random
291,2.28161096572876,,,,,8,CORnet_Z,transfer,classify,CE_random
292,2.3587627410888667,,,,,8,CORnet_Z,transfer,classify,CE_random
293,2.0823991298675537,,,,,8,CORnet_Z,transfer,classify,CE_random
294,2.2874515056610107,,,,,8,CORnet_Z,transfer,classify,CE_random
295,1.8811020851135252,,,,,8,CORnet_Z,transfer,classify,CE_random
296,1.875966429710388,,,,,8,CORnet_Z,transfer,classify,CE_random
297,2.3182690143585205,,,,,8,CORnet_Z,transfer,classify,CE_random
298,1.6897395849227903,,,,,8,CORnet_Z,transfer,classify,CE_random
299,1.885862112045288,,,,,8,CORnet_Z,transfer,classify,CE_random
300,2.379638433456421,2.0538034439086914,0.1930655539035797,0.337776243686676,0.3598756790161133,8,CORnet_Z,transfer,classify,CE_random
301,2.8619589805603027,,,,,8,CORnet_Z,transfer,classify,CE_random
302,2.4183037281036377,,,,,8,CORnet_Z,transfer,classify,CE_random
303,2.7111406326293945,,,,,8,CORnet_Z,transfer,classify,CE_random
304,2.4369585514068604,,,,,8,CORnet_Z,transfer,classify,CE_random
305,2.0156004428863525,,,,,8,CORnet_Z,transfer,classify,CE_random
306,1.93233585357666,,,,,8,CORnet_Z,transfer,classify,CE_random
