step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
165,2.44360613822937,,,,,8,CORnet_Z,transfer,classify,CE_largest
166,1.8952591419219968,,,,,8,CORnet_Z,transfer,classify,CE_largest
167,2.4091334342956543,,,,,8,CORnet_Z,transfer,classify,CE_largest
168,2.386467456817627,,,,,8,CORnet_Z,transfer,classify,CE_largest
169,2.238041639328003,,,,,8,CORnet_Z,transfer,classify,CE_largest
170,2.362126111984253,,,,,8,CORnet_Z,transfer,classify,CE_largest
171,2.112865209579468,,,,,8,CORnet_Z,transfer,classify,CE_largest
172,2.344788789749145,,,,,8,CORnet_Z,transfer,classify,CE_largest
173,2.229834079742432,,,,,8,CORnet_Z,transfer,classify,CE_largest
174,2.273184061050415,,,,,8,CORnet_Z,transfer,classify,CE_largest
175,2.1226673126220703,,,,,8,CORnet_Z,transfer,classify,CE_largest
176,2.308884382247925,,,,,8,CORnet_Z,transfer,classify,CE_largest
177,2.0706045627593994,,,,,8,CORnet_Z,transfer,classify,CE_largest
178,1.5649601221084597,,,,,8,CORnet_Z,transfer,classify,CE_largest
179,1.8192558288574217,,,,,8,CORnet_Z,transfer,classify,CE_largest
180,2.313822031021118,,,,,8,CORnet_Z,transfer,classify,CE_largest
181,1.7763643264770508,,,,,8,CORnet_Z,transfer,classify,CE_largest
182,2.756454944610596,,,,,8,CORnet_Z,transfer,classify,CE_largest
183,2.359614133834839,,,,,8,CORnet_Z,transfer,classify,CE_largest
184,2.3140501976013184,,,,,8,CORnet_Z,transfer,classify,CE_largest
185,2.348184585571289,,,,,8,CORnet_Z,transfer,classify,CE_largest
186,2.7289087772369385,,,,,8,CORnet_Z,transfer,classify,CE_largest
187,2.7364816665649414,,,,,8,CORnet_Z,transfer,classify,CE_largest
188,2.2931458950042725,,,,,8,CORnet_Z,transfer,classify,CE_largest
189,2.643717050552368,,,,,8,CORnet_Z,transfer,classify,CE_largest
190,2.6193199157714844,,,,,8,CORnet_Z,transfer,classify,CE_largest
191,2.2381608486175537,,,,,8,CORnet_Z,transfer,classify,CE_largest
192,2.085041046142578,,,,,8,CORnet_Z,transfer,classify,CE_largest
193,2.2009644508361816,,,,,8,CORnet_Z,transfer,classify,CE_largest
194,2.12799072265625,,,,,8,CORnet_Z,transfer,classify,CE_largest
195,2.0220880508422847,,,,,8,CORnet_Z,transfer,classify,CE_largest
196,1.7728333473205566,,,,,8,CORnet_Z,transfer,classify,CE_largest
197,2.455556154251098,,,,,8,CORnet_Z,transfer,classify,CE_largest
198,2.319497346878052,,,,,8,CORnet_Z,transfer,classify,CE_largest
199,2.2795567512512207,,,,,8,CORnet_Z,transfer,classify,CE_largest
200,2.19165563583374,2.2184157371521,0.19194163382053372,0.3405386805534363,0.3247237503528595,8,CORnet_Z,transfer,classify,CE_largest
201,2.0954265594482417,,,,,8,CORnet_Z,transfer,classify,CE_largest
202,2.363349914550781,,,,,8,CORnet_Z,transfer,classify,CE_largest
203,2.0671560764312744,,,,,8,CORnet_Z,transfer,classify,CE_largest
204,2.3402554988861084,,,,,8,CORnet_Z,transfer,classify,CE_largest
205,1.8144326210021973,,,,,8,CORnet_Z,transfer,classify,CE_largest
206,2.249918222427368,,,,,8,CORnet_Z,transfer,classify,CE_largest
207,2.6943840980529785,,,,,8,CORnet_Z,transfer,classify,CE_largest
208,2.1565532684326167,,,,,8,CORnet_Z,transfer,classify,CE_largest
209,2.3945467472076416,,,,,8,CORnet_Z,transfer,classify,CE_largest
210,1.85105299949646,,,,,8,CORnet_Z,transfer,classify,CE_largest
211,2.2934703826904297,,,,,8,CORnet_Z,transfer,classify,CE_largest
212,2.1554272174835205,,,,,8,CORnet_Z,transfer,classify,CE_largest
213,2.360923767089844,,,,,8,CORnet_Z,transfer,classify,CE_largest
214,2.512240171432495,,,,,8,CORnet_Z,transfer,classify,CE_largest
215,2.3247301578521733,,,,,8,CORnet_Z,transfer,classify,CE_largest
216,2.5366435050964355,,,,,8,CORnet_Z,transfer,classify,CE_largest
217,2.129971981048584,,,,,8,CORnet_Z,transfer,classify,CE_largest
218,2.084715843200684,,,,,8,CORnet_Z,transfer,classify,CE_largest
219,2.3265888690948486,,,,,8,CORnet_Z,transfer,classify,CE_largest
220,2.2335009574890137,,,,,8,CORnet_Z,transfer,classify,CE_largest
221,1.7225242853164673,,,,,8,CORnet_Z,transfer,classify,CE_largest
222,1.9060890674591064,,,,,8,CORnet_Z,transfer,classify,CE_largest
223,2.030263662338257,,,,,8,CORnet_Z,transfer,classify,CE_largest
224,1.9822291135787964,,,,,8,CORnet_Z,transfer,classify,CE_largest
225,1.8074510097503664,,,,,8,CORnet_Z,transfer,classify,CE_largest
226,2.0581369400024414,,,,,8,CORnet_Z,transfer,classify,CE_largest
227,2.0329220294952397,,,,,8,CORnet_Z,transfer,classify,CE_largest
228,1.6850268840789795,,,,,8,CORnet_Z,transfer,classify,CE_largest
229,1.9664183855056765,,,,,8,CORnet_Z,transfer,classify,CE_largest
230,2.2351949214935303,,,,,8,CORnet_Z,transfer,classify,CE_largest
231,2.462684154510498,,,,,8,CORnet_Z,transfer,classify,CE_largest
232,2.3798837661743164,,,,,8,CORnet_Z,transfer,classify,CE_largest
233,2.430396556854248,,,,,8,CORnet_Z,transfer,classify,CE_largest
234,2.5128490924835205,,,,,8,CORnet_Z,transfer,classify,CE_largest
235,1.7633236646652222,,,,,8,CORnet_Z,transfer,classify,CE_largest
236,2.30265736579895,,,,,8,CORnet_Z,transfer,classify,CE_largest
237,2.1019334793090816,,,,,8,CORnet_Z,transfer,classify,CE_largest
238,2.447869062423706,,,,,8,CORnet_Z,transfer,classify,CE_largest
239,1.9507991075515747,,,,,8,CORnet_Z,transfer,classify,CE_largest
240,2.3659496307373047,,,,,8,CORnet_Z,transfer,classify,CE_largest
241,1.729960560798645,,,,,8,CORnet_Z,transfer,classify,CE_largest
242,2.265877723693848,,,,,8,CORnet_Z,transfer,classify,CE_largest
243,2.017606019973755,,,,,8,CORnet_Z,transfer,classify,CE_largest
244,2.1403234004974365,,,,,8,CORnet_Z,transfer,classify,CE_largest
245,2.391400098800659,,,,,8,CORnet_Z,transfer,classify,CE_largest
246,2.260005235671997,,,,,8,CORnet_Z,transfer,classify,CE_largest
247,2.055288076400757,,,,,8,CORnet_Z,transfer,classify,CE_largest
248,2.0300977230072017,,,,,8,CORnet_Z,transfer,classify,CE_largest
249,1.7832446098327637,,,,,8,CORnet_Z,transfer,classify,CE_largest
250,2.004025936126709,2.039657592773437,0.19574230909347531,0.37368783354759216,0.3591850697994232,8,CORnet_Z,transfer,classify,CE_largest
251,2.540291309356689,,,,,8,CORnet_Z,transfer,classify,CE_largest
252,2.0088698863983154,,,,,8,CORnet_Z,transfer,classify,CE_largest
253,2.059772729873657,,,,,8,CORnet_Z,transfer,classify,CE_largest
254,1.940958857536316,,,,,8,CORnet_Z,transfer,classify,CE_largest
255,2.0315639972686768,,,,,8,CORnet_Z,transfer,classify,CE_largest
256,2.2704219818115234,,,,,8,CORnet_Z,transfer,classify,CE_largest
257,1.8944953680038448,,,,,8,CORnet_Z,transfer,classify,CE_largest
258,2.2315406799316406,,,,,8,CORnet_Z,transfer,classify,CE_largest
259,2.1650662422180176,,,,,8,CORnet_Z,transfer,classify,CE_largest
260,2.0973634719848637,,,,,8,CORnet_Z,transfer,classify,CE_largest
261,2.4177324771881104,,,,,8,CORnet_Z,transfer,classify,CE_largest
262,2.147380352020264,,,,,8,CORnet_Z,transfer,classify,CE_largest
263,1.630425214767456,,,,,8,CORnet_Z,transfer,classify,CE_largest
264,1.8852394819259644,,,,,8,CORnet_Z,transfer,classify,CE_largest
265,1.928669810295105,,,,,8,CORnet_Z,transfer,classify,CE_largest
266,2.1374073028564453,,,,,8,CORnet_Z,transfer,classify,CE_largest
267,1.7815182209014893,,,,,8,CORnet_Z,transfer,classify,CE_largest
268,2.1022660732269287,,,,,8,CORnet_Z,transfer,classify,CE_largest
269,2.327277660369873,,,,,8,CORnet_Z,transfer,classify,CE_largest
270,1.6120703220367432,,,,,8,CORnet_Z,transfer,classify,CE_largest
271,2.1347639560699463,,,,,8,CORnet_Z,transfer,classify,CE_largest
272,1.8684351444244385,,,,,8,CORnet_Z,transfer,classify,CE_largest
273,1.7861340045928955,,,,,8,CORnet_Z,transfer,classify,CE_largest
274,2.062915325164795,,,,,8,CORnet_Z,transfer,classify,CE_largest
275,2.4505078792572017,,,,,8,CORnet_Z,transfer,classify,CE_largest
276,1.7925475835800169,,,,,8,CORnet_Z,transfer,classify,CE_largest
277,1.5826293230056765,,,,,8,CORnet_Z,transfer,classify,CE_largest
278,1.7126094102859497,,,,,8,CORnet_Z,transfer,classify,CE_largest
279,2.1921615600585938,,,,,8,CORnet_Z,transfer,classify,CE_largest
280,1.5544414520263672,,,,,8,CORnet_Z,transfer,classify,CE_largest
281,2.6397945880889893,,,,,8,CORnet_Z,transfer,classify,CE_largest
282,2.216355800628662,,,,,8,CORnet_Z,transfer,classify,CE_largest
283,2.114173173904419,,,,,8,CORnet_Z,transfer,classify,CE_largest
284,2.205054759979248,,,,,8,CORnet_Z,transfer,classify,CE_largest
285,1.9542603492736816,,,,,8,CORnet_Z,transfer,classify,CE_largest
286,1.865187406539917,,,,,8,CORnet_Z,transfer,classify,CE_largest
287,1.9080867767333984,,,,,8,CORnet_Z,transfer,classify,CE_largest
288,2.1518943309783936,,,,,8,CORnet_Z,transfer,classify,CE_largest
289,1.7510805130004885,,,,,8,CORnet_Z,transfer,classify,CE_largest
