step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
247,2.111735820770264,,,,,8,CORnet_S,transfer,classify,CE_random
248,2.22144103050232,,,,,8,CORnet_S,transfer,classify,CE_random
249,1.7260086536407468,,,,,8,CORnet_S,transfer,classify,CE_random
250,2.144476413726806,1.9251668453216555,0.22273458540439608,0.42037293314933777,0.4459254145622253,8,CORnet_S,transfer,classify,CE_random
251,1.7583930492401123,,,,,8,CORnet_S,transfer,classify,CE_random
252,2.1745078563690186,,,,,8,CORnet_S,transfer,classify,CE_random
253,2.1977155208587646,,,,,8,CORnet_S,transfer,classify,CE_random
254,1.856839299201965,,,,,8,CORnet_S,transfer,classify,CE_random
255,2.110921859741211,,,,,8,CORnet_S,transfer,classify,CE_random
256,2.2035601139068604,,,,,8,CORnet_S,transfer,classify,CE_random
257,2.380844116210937,,,,,8,CORnet_S,transfer,classify,CE_random
258,1.9296836853027344,,,,,8,CORnet_S,transfer,classify,CE_random
259,2.134429693222046,,,,,8,CORnet_S,transfer,classify,CE_random
260,1.9116052389144895,,,,,8,CORnet_S,transfer,classify,CE_random
261,2.274127960205078,,,,,8,CORnet_S,transfer,classify,CE_random
262,1.9263750314712524,,,,,8,CORnet_S,transfer,classify,CE_random
263,1.8000575304031372,,,,,8,CORnet_S,transfer,classify,CE_random
264,2.263680219650269,,,,,8,CORnet_S,transfer,classify,CE_random
265,2.178808689117432,,,,,8,CORnet_S,transfer,classify,CE_random
266,2.3396525382995605,,,,,8,CORnet_S,transfer,classify,CE_random
267,2.1319384574890137,,,,,8,CORnet_S,transfer,classify,CE_random
268,1.8863874673843384,,,,,8,CORnet_S,transfer,classify,CE_random
269,2.253950595855713,,,,,8,CORnet_S,transfer,classify,CE_random
270,2.22088885307312,,,,,8,CORnet_S,transfer,classify,CE_random
271,2.007089853286743,,,,,8,CORnet_S,transfer,classify,CE_random
272,2.006194829940796,,,,,8,CORnet_S,transfer,classify,CE_random
