net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,accuracy,hit_rate,false_alarm_rate,d_prime
VGG16,transfer,classify,0.001,4,RVvGV,1,both,0.5714285714285714,,,
VGG16,transfer,classify,0.001,4,RVvGV,2,both,0.5394736842105263,,,
VGG16,transfer,classify,0.001,4,RVvGV,4,both,0.5488721804511278,,,
VGG16,transfer,classify,0.001,4,RVvGV,8,both,0.5206766917293233,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,1,present,0.9624060150375939,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,2,present,0.7857142857142857,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,4,present,0.5864661654135338,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,8,present,0.3383458646616541,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,1,absent,0.10526315789473684,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,2,absent,0.2857142857142857,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,4,absent,0.5375939849624061,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,8,absent,0.706766917293233,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,1,both,0.5338345864661654,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,2,both,0.5357142857142857,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,4,both,0.5620300751879699,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,8,both,0.5225563909774437,,,
VGG16,transfer,classify,0.001,4,2_v_5,1,present,0.5225563909774437,,,
VGG16,transfer,classify,0.001,4,2_v_5,2,present,0.2518796992481203,,,
VGG16,transfer,classify,0.001,4,2_v_5,4,present,0.21804511278195488,,,
VGG16,transfer,classify,0.001,4,2_v_5,8,present,0.13157894736842105,,,
VGG16,transfer,classify,0.001,4,2_v_5,1,absent,0.5037593984962406,,,
VGG16,transfer,classify,0.001,4,2_v_5,2,absent,0.7180451127819549,,,
VGG16,transfer,classify,0.001,4,2_v_5,4,absent,0.7857142857142857,,,
VGG16,transfer,classify,0.001,4,2_v_5,8,absent,0.8759398496240601,,,
VGG16,transfer,classify,0.001,4,2_v_5,1,both,0.5131578947368421,,,
VGG16,transfer,classify,0.001,4,2_v_5,2,both,0.4849624060150376,,,
VGG16,transfer,classify,0.001,4,2_v_5,4,both,0.5018796992481203,,,
VGG16,transfer,classify,0.001,4,2_v_5,8,both,0.5037593984962406,,,
