net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime
VGG16,transfer,classify,0.001,8,RVvGV,4,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,8,RVvGV,8,absent,264,266,0.9924812030075187,,,
VGG16,transfer,classify,0.001,8,RVvGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,8,RVvGV,2,both,531,532,0.9981203007518797,,,
VGG16,transfer,classify,0.001,8,RVvGV,4,both,524,532,0.9849624060150376,,,
VGG16,transfer,classify,0.001,8,RVvGV,8,both,506,532,0.9511278195488722,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,2,present,262,266,0.9849624060150376,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,4,present,245,266,0.9210526315789473,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,8,present,205,266,0.7706766917293233,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,1,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,2,absent,261,266,0.981203007518797,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,4,absent,262,266,0.9849624060150376,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,8,absent,224,266,0.8421052631578947,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,2,both,523,532,0.9830827067669173,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,4,both,507,532,0.9530075187969925,,,
VGG16,transfer,classify,0.001,8,RVvRHGV,8,both,429,532,0.806390977443609,,,
VGG16,transfer,classify,0.001,8,2_v_5,1,present,110,266,0.41353383458646614,,,
VGG16,transfer,classify,0.001,8,2_v_5,2,present,119,266,0.4473684210526316,,,
VGG16,transfer,classify,0.001,8,2_v_5,4,present,117,266,0.4398496240601504,,,
VGG16,transfer,classify,0.001,8,2_v_5,8,present,112,266,0.42105263157894735,,,
VGG16,transfer,classify,0.001,8,2_v_5,1,absent,240,266,0.9022556390977443,,,
VGG16,transfer,classify,0.001,8,2_v_5,2,absent,174,266,0.6541353383458647,,,
VGG16,transfer,classify,0.001,8,2_v_5,4,absent,152,266,0.5714285714285714,,,
VGG16,transfer,classify,0.001,8,2_v_5,8,absent,162,266,0.6090225563909775,,,
VGG16,transfer,classify,0.001,8,2_v_5,1,both,350,532,0.6578947368421053,,,
VGG16,transfer,classify,0.001,8,2_v_5,2,both,293,532,0.5507518796992481,,,
VGG16,transfer,classify,0.001,8,2_v_5,4,both,269,532,0.5056390977443609,,,
VGG16,transfer,classify,0.001,8,2_v_5,8,both,274,532,0.5150375939849624,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,1,present,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,2,present,265,266,0.9962406015037594,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,4,present,235,266,0.8834586466165414,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,8,present,219,266,0.8233082706766918,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,1,absent,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,2,absent,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,4,absent,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,8,absent,264,266,0.9924812030075187,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,1,both,532,532,1.0,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,2,both,531,532,0.9981203007518797,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,4,both,501,532,0.9417293233082706,,,
CORnet_Z,transfer,classify,0.001,1,RVvGV,8,both,483,532,0.9078947368421053,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,1,present,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,2,present,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,4,present,252,266,0.9473684210526315,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,8,present,219,266,0.8233082706766918,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,1,absent,240,266,0.9022556390977443,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,2,absent,256,266,0.9624060150375939,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,4,absent,214,266,0.8045112781954887,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,8,absent,194,266,0.7293233082706767,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,1,both,506,532,0.9511278195488722,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,2,both,522,532,0.981203007518797,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,4,both,466,532,0.8759398496240601,,,
CORnet_Z,transfer,classify,0.001,1,RVvRHGV,8,both,413,532,0.7763157894736842,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,1,present,5,266,0.018796992481203006,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,2,present,117,266,0.4398496240601504,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,4,present,184,266,0.6917293233082706,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,8,present,178,266,0.6691729323308271,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,1,absent,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,2,absent,225,266,0.8458646616541353,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,4,absent,128,266,0.48120300751879697,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,8,absent,122,266,0.45864661654135336,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,1,both,271,532,0.5093984962406015,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,2,both,342,532,0.6428571428571429,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,4,both,312,532,0.5864661654135338,,,
CORnet_Z,transfer,classify,0.001,1,2_v_5,8,both,300,532,0.5639097744360902,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,1,present,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,2,present,265,266,0.9962406015037594,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,4,present,230,266,0.8646616541353384,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,8,present,210,266,0.7894736842105263,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,1,absent,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,2,absent,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,4,absent,266,266,1.0,,,
