,net_name,method,source_dataset,net_number,set_size,alpha,alpha_cov,beta,beta_cov,threshold_acc,discrim_threshold,log_set_size,log_discrim_threshold
61,alexnet,transfer,ImageNet,8,2,0.8994618766552225,0.000522140135503524,0.12310109623944084,0.000582040365619047,0.75,0.8998998998998999,0.3010299956639812,-0.04580579649275353
62,alexnet,transfer,ImageNet,8,4,1.0406751627277375,0.0029447768949597206,0.26702023956190996,0.0023647321110221867,0.75,1.0,0.6020599913279624,0.0
63,alexnet,transfer,ImageNet,8,8,1.1193866033609787,0.007357500181811974,0.344171277498067,0.005122739236238352,0.75,1.0,0.9030899869919435,0.0
64,alexnet,transfer,Stylized ImageNet,1,1,0.8333533667227035,7.990428241993108e-05,0.015974754156220242,0.00015563151381608065,0.75,0.8338338338338338,0.0,-0.07892048681919474
65,alexnet,transfer,Stylized ImageNet,1,2,0.8202348895141017,0.0001124374009740109,0.06291782042266586,8.760128254451837e-05,0.75,0.8198198198198198,0.3010299956639812,-0.08628158646556386
66,alexnet,transfer,Stylized ImageNet,1,4,0.8620134654880519,0.00020115680032516576,0.17660538352974878,0.0002219769336353404,0.75,0.8618618618618619,0.6020599913279624,-0.06456233677232753
67,alexnet,transfer,Stylized ImageNet,1,8,1.1429158129520227,0.001983659615814009,0.2962962734972415,0.0012008275951054118,0.75,1.0,0.9030899869919435,0.0
68,alexnet,transfer,Stylized ImageNet,2,1,0.7863254256306508,4.586901000499952e-05,0.044846566743762105,2.9401478995573086e-05,0.75,0.7867867867867868,0.0,-0.10414294218657438
69,alexnet,transfer,Stylized ImageNet,2,2,0.7867767963244106,0.00014542851834476223,0.07775724110088308,0.00010983173366479454,0.75,0.7867867867867868,0.3010299956639812,-0.10414294218657438
70,alexnet,transfer,Stylized ImageNet,2,4,0.8563371234398515,0.00017533992385024717,0.16742162602284488,0.00019167504632750055,0.75,0.8558558558558559,0.6020599913279624,-0.06759937349780966
71,alexnet,transfer,Stylized ImageNet,2,8,1.0436369401174859,0.0009618110891157899,0.2905371386627398,0.000776976989638603,0.75,1.0,0.9030899869919435,0.0
72,alexnet,transfer,Stylized ImageNet,3,1,0.7654069803199053,0.00023794963539793438,0.0379937971104149,0.00012353989264943444,0.75,0.7657657657657657,0.0,-0.11590405307236472
73,alexnet,transfer,Stylized ImageNet,3,2,0.7285641580799748,0.0003299270347476304,0.09122706033425806,0.00025400874179814386,0.75,0.7287287287287287,0.3010299956639812,-0.1374341089129451
74,alexnet,transfer,Stylized ImageNet,3,4,0.7740750150804906,0.00028236470251866223,0.20320783660429453,0.00030385233434927555,0.75,0.7737737737737738,0.6020599913279624,-0.1113859943076574
75,alexnet,transfer,Stylized ImageNet,3,8,1.034580380749168,0.004646638223540442,0.31203004039837057,0.003916140921738922,0.75,1.0,0.9030899869919435,0.0
76,alexnet,transfer,Stylized ImageNet,4,1,0.7786452821666068,0.00013978596644838352,0.05083923238206482,9.232599894926374e-05,0.75,0.7787787787787788,0.0,-0.10858589123629338
77,alexnet,transfer,Stylized ImageNet,4,2,0.7192167155510296,0.0004486805146172152,0.11109742341519031,0.00036024812243360473,0.75,0.7187187187187187,0.3010299956639812,-0.14344104398368196
78,alexnet,transfer,Stylized ImageNet,4,4,0.8813749215688736,0.0004593421117844037,0.3047330165517539,0.0005337656042339872,0.75,0.8808808808808809,0.6020599913279624,-0.055082816075813675
79,alexnet,transfer,Stylized ImageNet,4,8,1.1451810048641908,0.007723054133508029,0.3530250805942728,0.005079844346611176,0.75,1.0,0.9030899869919435,0.0
80,alexnet,transfer,Stylized ImageNet,5,1,0.7904447098059917,2.1256935961992397e-05,0.04280241926946487,1.3914727446296913e-05,0.75,0.7907907907907907,0.0,-0.10193839693554091
81,alexnet,transfer,Stylized ImageNet,5,2,0.7818393894304104,9.460576892036882e-05,0.06779093789191709,6.880861905661423e-05,0.75,0.7817817817817818,0.3010299956639812,-0.10691445434868196
82,alexnet,transfer,Stylized ImageNet,5,4,0.815501878848895,0.00019701213205989087,0.15679584150919418,0.00020229216678620398,0.75,0.8158158158158159,0.6020599913279624,-0.08840787948600567
83,alexnet,transfer,Stylized ImageNet,5,8,1.0485134016933195,0.0015058429370003166,0.25255191328484566,0.0011739422859941787,0.75,1.0,0.9030899869919435,0.0
84,alexnet,transfer,Stylized ImageNet,6,1,0.7800717811335262,0.00018474506612294733,0.05167561307764451,0.00012339559677600133,0.75,0.7797797797797797,0.0,-0.10802803055341786
85,alexnet,transfer,Stylized ImageNet,6,2,0.7523344384015171,0.00021808019200441622,0.09008761925938784,0.00016752616169912673,0.75,0.7527527527527528,0.3010299956639812,-0.12334764763434006
86,alexnet,transfer,Stylized ImageNet,6,4,0.8053001716408046,0.00044126456915476577,0.22299478253528404,0.0004973904753426485,0.75,0.8048048048048048,0.6020599913279624,-0.09430943947753107
87,alexnet,transfer,Stylized ImageNet,6,8,1.0876575549727419,0.0028142263867023624,0.3161764809437724,0.002060375953595703,0.75,1.0,0.9030899869919435,0.0
88,alexnet,transfer,Stylized ImageNet,7,1,0.8317048957776129,1.2305867284321987e-05,0.025666539590945493,2.656556516875047e-05,0.75,0.8318318318318318,0.0,-0.0799644644418713
89,alexnet,transfer,Stylized ImageNet,7,2,0.855653518929393,6.794317267299423e-05,0.0724228655083538,5.829356192087164e-05,0.75,0.8558558558558559,0.3010299956639812,-0.06759937349780966
90,alexnet,transfer,Stylized ImageNet,7,4,0.9180687071162047,0.0004579661086776168,0.1710135338032308,0.0005056803826707928,0.75,0.9179179179179179,0.6020599913279624,-0.03719615255596124
91,alexnet,transfer,Stylized ImageNet,7,8,1.0992120537466554,0.001126062035207009,0.18828110033822057,0.0006945694058429567,0.75,1.0,0.9030899869919435,0.0
92,alexnet,transfer,Stylized ImageNet,8,1,0.7909673459469809,7.409669733431813e-05,0.0422845899813478,4.860390561563231e-05,0.75,0.7907907907907907,0.0,-0.10193839693554091
93,alexnet,transfer,Stylized ImageNet,8,2,0.7747674391656207,0.00012584329620349055,0.08119227400436203,9.507306577741698e-05,0.75,0.7747747747747747,0.3010299956639812,-0.11082452754308973
94,alexnet,transfer,Stylized ImageNet,8,4,0.789086633326441,0.00022341466901442384,0.22390390763067014,0.00025115309109209925,0.75,0.7887887887887888,0.6020599913279624,-0.10303927073642699
95,alexnet,transfer,Stylized ImageNet,8,8,1.0734457499636423,0.006805284936132774,0.43980850761012896,0.00627422167647518,0.75,1.0,0.9030899869919435,0.0
96,alexnet,transfer,"DomainNet, Clipart domain",1,1,0.7379720215191814,3.242597127784928e-05,0.042750762726777726,2.6671434511569272e-05,0.75,0.7377377377377378,0.0,-0.1320980003669308
97,alexnet,transfer,"DomainNet, Clipart domain",1,2,0.7711302165057574,0.00013517055565386124,0.09981596947974931,0.000108358843369554,0.75,0.7707707707707707,0.3010299956639812,-0.11307476305350046
98,alexnet,transfer,"DomainNet, Clipart domain",1,4,0.8910091504471802,0.0008446554395532597,0.1641368218044545,0.0009407213017437134,0.75,0.8908908908908909,0.6020599913279624,-0.05017548158106951
99,alexnet,transfer,"DomainNet, Clipart domain",1,8,1.0112174964611775,0.0015834630175573974,0.1979963017695842,0.001398049230398794,0.75,1.0,0.9030899869919435,0.0
100,alexnet,transfer,"DomainNet, Clipart domain",2,1,0.7335315026199567,5.2832226073833256e-05,0.04079923223777436,4.811522127104993e-05,0.75,0.7337337337337337,0.0,-0.13446151358485436
101,alexnet,transfer,"DomainNet, Clipart domain",2,2,0.7698985228115994,0.0003926128520706147,0.12019801441318963,0.0003376615109567324,0.75,0.7697697697697697,0.3010299956639812,-0.11363914842455129
102,alexnet,transfer,"DomainNet, Clipart domain",2,4,0.8953031812223773,0.0010549412092648947,0.1894397981090412,0.0011658700384356198,0.75,0.8948948948948949,0.6020599913279624,-0.04822796943006462
103,alexnet,transfer,"DomainNet, Clipart domain",2,8,0.9422091835281371,0.001005657418529736,0.21894469058494884,0.001036071721139225,0.75,0.9419419419419419,0.9030899869919435,-0.02597586479872541
104,alexnet,transfer,"DomainNet, Clipart domain",3,1,0.7380938536723467,5.8400268479006174e-05,0.04525581536476381,4.6411273468429515e-05,0.75,0.7377377377377378,0.0,-0.1320980003669308
105,alexnet,transfer,"DomainNet, Clipart domain",3,2,0.7668449380068992,0.0002190531985006039,0.10619858992892356,0.00017875677540125917,0.75,0.7667667667667668,0.3010299956639812,-0.11533671859337837
106,alexnet,transfer,"DomainNet, Clipart domain",3,4,0.8510685444234037,0.0004988333063581268,0.15484129996072593,0.0005354818341270053,0.75,0.8508508508508509,0.6020599913279624,-0.07014656251168956
107,alexnet,transfer,"DomainNet, Clipart domain",3,8,0.926545909365681,0.0008098671509933383,0.18910566328544132,0.0008732718213623527,0.75,0.9269269269269269,0.9030899869919435,-0.032954501544047984
108,alexnet,transfer,"DomainNet, Clipart domain",4,1,0.7384495601261875,2.8434016310348362e-05,0.04746012316527447,2.205450226044561e-05,0.75,0.7387387387387387,0.0,-0.13150912640294074
109,alexnet,transfer,"DomainNet, Clipart domain",4,2,0.7696461167077937,0.00020616614960831603,0.10571310446836892,0.0001684577830775099,0.75,0.7697697697697697,0.3010299956639812,-0.11363914842455129
110,alexnet,transfer,"DomainNet, Clipart domain",4,4,0.8362316504693055,0.0006940827276578855,0.16936140539762318,0.0007463980624427578,0.75,0.8358358358358359,0.6020599913279624,-0.07787901274238021
111,alexnet,transfer,"DomainNet, Clipart domain",4,8,0.9191864738859694,0.0008534218536031423,0.20815012008961728,0.0009158512620137954,0.75,0.9189189189189189,0.9030899869919435,-0.0367228070247399
112,alexnet,transfer,"DomainNet, Clipart domain",5,1,0.7155688743022016,5.048987796746865e-05,0.05358601861471295,4.0547575303444955e-05,0.75,0.7157157157157157,0.0,-0.1452594464249017
113,alexnet,transfer,"DomainNet, Clipart domain",5,2,0.7471019882269628,0.00013558239261114312,0.10326962922287286,0.00010789378601234049,0.75,0.7467467467467468,0.3010299956639812,-0.12682666075331347
114,alexnet,transfer,"DomainNet, Clipart domain",5,4,0.8624295644141897,0.0004719194727131399,0.15682696182970718,0.0005143103897392167,0.75,0.8628628628628628,0.6020599913279624,-0.06405822240126952
